OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductID,ProductCategory,ProductSubcategory,Quantity,UnitPrice,DiscountPercent,GrossSales,NetSales,CostOfGoodsSold,ShippingCost,DeliveryDays,ExpectedDeliveryDays,ReturnFlag,ReturnReason,FulfilmentCenter
ORD01147,2-Jul-2025,CUST1596,North,Consumer,PROD182,Fashion,Footwear,3,4709,0.05,14127,13420.65,7778.073,226,2,3,0,,FC1
ORD01148,3-Sep-2024,CUST1691,West,Corporate,PROD391,Lifestyle,Home Decor,1,493,0.1,493,443.7,360.6688,78,6,4,0,,FC1
ORD01149,13-Dec-2025,CUST1972,North,Consumer,PROD324,Lifestyle,Beauty,2,4573,0.05,9146,8688.7,7178.499,110,3,2,0,,FC3
ORD01150,10-Jul-2023,CUST1314,East,Corporate,PROD324,Fashion,Accessories,5,267,0.4,1335,801,700.1466,76,5,4,0,,FC3
ORD01151,26-Oct-2025,CUST1276,East,Consumer,PROD470,Fashion,Footwear,1,3366,0,3366,3366,2133.094,76,2,2,0,,FC3
ORD01152,4-Nov-2025,CUST1065,North,Corporate,PROD318,Lifestyle,Fitness,1,2651,0.4,2651,1590.6,1416.867,185,4,3,1,Late Delivery,FC2
ORD01153,28-Sep-2025,CUST1479,East,Small Business,PROD299,Fashion,Accessories,3,2962,0.1,8886,7997.4,5568.804,105,4,3,0,,FC3
ORD01154,16-Nov-2024,CUST1962,East,Small Business,PROD485,Lifestyle,Home Decor,4,4828,0.15,19312,16415.2,14852.88,175,4,4,0,,FC3
ORD01155,8-Apr-2024,CUST1469,South,Corporate,PROD448,Lifestyle,Fitness,4,2704,0,10816,10816,8503.234,249,2,2,1,Damaged,FC1
ORD01156,27-Sep-2024,CUST1118,South,Corporate,PROD192,Electronics,Laptop,1,1808,0.25,1808,1356,1380.048,194,4,2,0,,FC3
ORD01157,11-Aug-2024,CUST1732,East,Consumer,PROD380,Electronics,Laptop,5,712,0.05,3560,3382,2556.622,225,3,3,1,Late Delivery,FC4
ORD01158,10-Aug-2023,CUST1173,West,Corporate,PROD144,Fashion,Footwear,5,2786,0.15,13930,11840.5,10599.13,292,7,6,1,Size Issue,FC3
ORD01159,23-Mar-2023,CUST1030,North,Consumer,PROD107,Electronics,Mobile,3,2280,0,6840,6840,4642.351,209,3,4,0,,FC2
ORD01160,23-Nov-2025,CUST1454,East,Corporate,PROD336,Fashion,Accessories,4,3411,0.1,13644,12279.6,10777.31,154,3,3,0,,FC3
ORD01161,12-Feb-2024,CUST1231,North,Consumer,PROD457,Lifestyle,Home Decor,2,4662,0.2,9324,7459.2,4914.037,277,8,6,0,,FC3
ORD01162,11-Sep-2023,CUST1465,North,Corporate,PROD393,Fashion,Accessories,2,370,0,740,740,460.6921,95,6,6,0,,FC1
ORD01163,11-Mar-2025,CUST1845,North,Consumer,PROD360,Electronics,Laptop,1,2589,0,2589,2589,1532.251,128,2,2,0,,FC4
ORD01164,22-Apr-2025,CUST1803,West,Consumer,PROD194,Electronics,Audio,4,2565,0.1,10260,9234,6226.466,174,5,3,0,,FC2
ORD01165,4-Sep-2025,CUST1674,South,Consumer,PROD156,Fashion,Accessories,4,2289,0,9156,9156,5761.267,295,5,2,0,,FC2
ORD01166,3-Jun-2023,CUST1754,East,Small Business,PROD189,Electronics,Audio,3,4244,0.1,12732,11458.8,6696.668,292,2,3,0,,FC4
ORD01167,9-Sep-2025,CUST1805,West,Small Business,PROD466,Fashion,Apparel,5,3217,0.25,16085,12063.75,8710.373,116,2,2,0,,FC3
ORD01168,26-Dec-2025,CUST1207,North,Small Business,PROD115,Lifestyle,Fitness,4,3065,0,12260,12260,8928.861,279,5,3,1,Late Delivery,FC4
ORD01169,28-Mar-2023,CUST1237,South,Corporate,PROD345,Lifestyle,Fitness,1,3755,0.1,3755,3379.5,2938.828,77,4,4,0,,FC2
ORD01170,2-Nov-2025,CUST1381,North,Corporate,PROD186,Electronics,Mobile,2,4109,0,8218,8218,6317.996,240,5,5,1,Late Delivery,FC2
ORD01171,12-Feb-2025,CUST1390,North,Small Business,PROD189,Electronics,Laptop,2,3281,0.3,6562,4593.4,4534.268,252,6,6,0,,FC2
ORD01172,26-Jul-2025,CUST1653,East,Corporate,PROD142,Electronics,Mobile,4,3612,0.05,14448,13725.6,11508.8,153,6,5,0,,FC3
ORD01173,26-Mar-2023,CUST1254,South,Consumer,PROD441,Lifestyle,Beauty,3,4781,0,14343,14343,10895.12,189,3,3,0,,FC4
ORD01174,27-Dec-2025,CUST1940,North,Small Business,PROD464,Lifestyle,Home Decor,2,2260,0,4520,4520,2911.161,249,2,3,1,Late Delivery,FC1
ORD01175,27-May-2025,CUST1028,South,Consumer,PROD264,Lifestyle,Fitness,5,3567,0.25,17835,13376.25,10985.78,155,2,3,0,,FC2
ORD01176,19-Apr-2024,CUST1617,North,Corporate,PROD427,Fashion,Apparel,4,2884,0,11536,11536,6262.507,86,6,5,0,,FC3
ORD01177,6-Mar-2023,CUST1909,East,Consumer,PROD360,Fashion,Accessories,2,2101,0,4202,4202,2867.283,78,4,4,0,,FC3
ORD01178,25-May-2023,CUST1131,West,Consumer,PROD388,Electronics,Mobile,4,4287,0.05,17148,16290.6,12057.5,174,6,5,0,,FC2
ORD01179,14-Jul-2023,CUST1701,East,Consumer,PROD157,Lifestyle,Home Decor,3,2671,0.1,8013,7211.7,4126.244,214,3,3,0,,FC4
ORD01180,14-Nov-2024,CUST1041,South,Corporate,PROD384,Lifestyle,Home Decor,5,3002,0.05,15010,14259.5,11268.58,129,9,6,1,Late Delivery,FC3
ORD01181,6-May-2025,CUST1740,South,Consumer,PROD129,Lifestyle,Fitness,5,774,0.05,3870,3676.5,2753.536,287,2,3,0,,FC3
ORD01182,28-Jan-2024,CUST1464,North,Consumer,PROD358,Fashion,Apparel,2,3683,0.15,7366,6261.1,5546.267,296,6,6,0,,FC3
ORD01183,26-Jun-2024,CUST1861,East,Consumer,PROD389,Fashion,Footwear,4,4173,0.2,16692,13353.6,10169.61,129,4,3,0,,FC1
ORD01184,5-May-2024,CUST1777,East,Small Business,PROD106,Electronics,Laptop,2,4051,0.3,8102,5671.4,5281.848,209,4,4,0,,FC1
ORD01185,21-May-2023,CUST1964,East,Corporate,PROD416,Electronics,Audio,2,1918,0,3836,3836,1996.838,98,3,3,0,,FC4
ORD01186,13-Mar-2025,CUST1947,East,Small Business,PROD207,Lifestyle,Beauty,4,3727,0.15,14908,12671.8,7937.688,129,7,5,0,,FC1
ORD01187,24-Aug-2025,CUST1315,North,Small Business,PROD174,Lifestyle,Home Decor,4,3817,0.1,15268,13741.2,8692.873,280,8,5,0,,FC4
ORD01188,16-May-2025,CUST1871,West,Corporate,PROD190,Lifestyle,Fitness,3,3529,0.05,10587,10057.65,7654.568,91,6,6,0,,FC1
ORD01189,7-Mar-2024,CUST1781,South,Small Business,PROD369,Lifestyle,Beauty,2,1636,0.5,3272,1636,2449.509,150,4,2,0,,FC4
ORD01190,23-Dec-2024,CUST1466,East,Corporate,PROD459,Electronics,Audio,3,327,0.4,981,588.6,611.8935,293,4,4,0,,FC3
ORD01191,20-May-2025,CUST1367,West,Corporate,PROD157,Lifestyle,Fitness,1,2804,0.3,2804,1962.8,2218.635,93,5,4,0,,FC4
ORD01192,20-May-2025,CUST1182,West,Corporate,PROD215,Lifestyle,Home Decor,2,2646,0.1,5292,4762.8,3607.236,230,3,3,0,,FC2
ORD01193,25-Oct-2025,CUST1817,North,Consumer,PROD415,Fashion,Footwear,3,3044,0,9132,9132,5205.033,80,2,2,0,,FC2
ORD01194,11-Nov-2025,CUST1202,East,Consumer,PROD330,Electronics,Mobile,3,3328,0,9984,9984,6140.704,90,3,2,0,,FC1
ORD01195,6-Mar-2023,CUST1246,North,Corporate,PROD177,Electronics,Laptop,4,3101,0,12404,12404,7583.439,252,4,5,0,,FC3
ORD01196,26-Nov-2024,CUST1106,South,Small Business,PROD270,Lifestyle,Beauty,2,3613,0.1,7226,6503.4,4931.897,249,6,4,0,,FC3
ORD01197,14-Jan-2024,CUST1656,East,Small Business,PROD246,Fashion,Footwear,5,3038,0.5,15190,7595,10061.71,190,9,6,0,,FC3
ORD01198,21-Mar-2023,CUST1204,West,Consumer,PROD390,Fashion,Accessories,4,1918,0,7672,7672,5803.893,55,6,5,1,Quality Issue,FC1
ORD01199,3-Jul-2025,CUST1034,South,Consumer,PROD458,Electronics,Mobile,4,854,0.2,3416,2732.8,1832.872,281,6,6,0,,FC2
ORD01200,9-Jul-2023,CUST1795,North,Small Business,PROD488,Lifestyle,Beauty,1,1791,0.05,1791,1701.45,1231.874,67,6,6,1,Quality Issue,FC3
ORD01201,29-Jul-2023,CUST1133,South,Corporate,PROD188,Fashion,Apparel,4,1355,0,5420,5420,3527.989,181,5,5,0,,FC1
ORD01202,12-Jan-2025,CUST1496,North,Small Business,PROD415,Fashion,Footwear,2,1515,0.15,3030,2575.5,2175.362,152,5,5,1,Late Delivery,FC1
ORD01203,11-Aug-2025,CUST1914,East,Small Business,PROD404,Fashion,Apparel,2,3109,0.5,6218,3109,4967.063,285,6,5,0,,FC3
ORD01204,26-Jan-2023,CUST1584,South,Corporate,PROD187,Fashion,Accessories,1,3025,0.2,3025,2420,1904.343,192,2,2,0,,FC2
ORD01205,4-Mar-2023,CUST1328,North,Corporate,PROD471,Fashion,Apparel,1,1092,0,1092,1092,593.6601,213,4,2,0,,FC4
ORD01206,17-Oct-2023,CUST1018,South,Consumer,PROD264,Lifestyle,Beauty,3,1088,0.5,3264,1632,1674.935,230,6,6,0,,FC4
ORD01207,24-Mar-2023,CUST1286,North,Small Business,PROD287,Electronics,Laptop,3,2765,0,8295,8295,4598.074,249,5,5,0,,FC3
ORD01208,18-Sep-2025,CUST1374,South,Small Business,PROD382,Lifestyle,Fitness,5,1712,0.5,8560,4280,6340.888,96,7,4,0,,FC3
ORD01209,1-Jun-2024,CUST1586,South,Consumer,PROD286,Lifestyle,Fitness,2,1000,0.2,2000,1600,1239.945,210,3,3,0,,FC4
ORD01210,15-Oct-2025,CUST1145,South,Corporate,PROD270,Electronics,Laptop,1,1557,0,1557,1557,983.3086,162,7,4,0,,FC3
ORD01211,14-Jun-2023,CUST1407,South,Small Business,PROD232,Fashion,Footwear,2,813,0.5,1626,813,1291.269,299,3,3,0,,FC2
ORD01212,8-Apr-2025,CUST1262,West,Small Business,PROD436,Electronics,Mobile,5,1638,0.05,8190,7780.5,5310.315,258,4,2,0,,FC2
ORD01213,26-Mar-2023,CUST1701,West,Small Business,PROD170,Fashion,Footwear,1,2968,0.15,2968,2522.8,1997.145,258,5,4,0,,FC4
ORD01214,14-Jun-2024,CUST1126,North,Small Business,PROD184,Fashion,Footwear,2,4578,0.2,9156,7324.8,7317.205,140,5,6,0,,FC1
ORD01215,8-Mar-2025,CUST1278,East,Consumer,PROD452,Electronics,Audio,2,1686,0.2,3372,2697.6,2593.282,79,5,6,0,,FC2
ORD01216,13-Dec-2025,CUST1131,East,Consumer,PROD421,Lifestyle,Home Decor,4,1442,0.4,5768,3460.8,2994.408,158,6,6,0,,FC3
ORD01217,28-Feb-2024,CUST1035,South,Consumer,PROD148,Electronics,Audio,3,2995,0.05,8985,8535.75,5060.955,294,2,2,0,,FC1
ORD01218,17-Jan-2023,CUST1077,South,Corporate,PROD306,Electronics,Audio,4,4697,0.3,18788,13151.6,14369.46,218,3,3,0,,FC2
ORD01219,14-Sep-2023,CUST1931,South,Small Business,PROD403,Lifestyle,Beauty,1,1615,0,1615,1615,1103.194,265,2,2,0,,FC2
ORD01220,28-Feb-2024,CUST1651,South,Consumer,PROD126,Lifestyle,Fitness,5,3201,0.15,16005,13604.25,9168.446,242,2,2,0,,FC4
ORD01221,19-Aug-2023,CUST1009,East,Consumer,PROD261,Electronics,Mobile,4,3812,0,15248,15248,8053.374,108,5,6,1,Damaged,FC1
ORD01222,10-Feb-2025,CUST1388,South,Small Business,PROD108,Lifestyle,Beauty,4,4444,0.2,17776,14220.8,13818.95,131,6,4,0,,FC3
ORD01223,21-Jun-2024,CUST1943,West,Corporate,PROD332,Lifestyle,Fitness,1,4349,0.05,4349,4131.55,2782.576,84,1,2,0,,FC3
ORD01224,16-Apr-2025,CUST1286,West,Small Business,PROD462,Fashion,Apparel,4,3793,0.05,15172,14413.4,11560.51,182,3,3,0,,FC2
ORD01225,7-Nov-2025,CUST1824,West,Small Business,PROD171,Lifestyle,Fitness,2,367,0.05,734,697.3,408.5126,224,5,5,0,,FC1
ORD01226,23-Jun-2023,CUST1577,East,Small Business,PROD364,Fashion,Apparel,2,1032,0,2064,2064,1249.179,176,5,5,1,Quality Issue,FC4
ORD01227,13-Aug-2025,CUST1347,West,Small Business,PROD150,Lifestyle,Beauty,2,3159,0.05,6318,6002.1,4451.82,88,7,5,0,,FC4
ORD01228,6-Oct-2025,CUST1460,West,Corporate,PROD342,Fashion,Footwear,2,884,0.1,1768,1591.2,936.0293,243,3,4,0,,FC3
ORD01229,18-Feb-2025,CUST1728,West,Consumer,PROD363,Fashion,Apparel,2,760,0.05,1520,1444,1155.196,96,2,2,0,,FC4
ORD01230,10-May-2025,CUST1610,South,Small Business,PROD451,Electronics,Mobile,2,1420,0,2840,2840,1855.554,204,6,3,0,,FC1
ORD01231,14-Feb-2025,CUST1635,East,Small Business,PROD248,Electronics,Laptop,2,3372,0.3,6744,4720.8,5222.334,206,7,4,0,,FC3
ORD01232,15-Jul-2025,CUST1651,North,Corporate,PROD434,Electronics,Laptop,2,4191,0,8382,8382,6213.476,105,4,3,0,,FC3
ORD01233,29-Mar-2024,CUST1352,North,Consumer,PROD407,Fashion,Accessories,2,1952,0.2,3904,3123.2,2941.959,140,2,2,0,,FC4
ORD01234,1-Apr-2025,CUST1488,West,Corporate,PROD313,Electronics,Audio,4,1907,0,7628,7628,3937.373,221,6,6,0,,FC1
ORD01235,16-Jun-2024,CUST1247,South,Small Business,PROD382,Electronics,Audio,4,2279,0,9116,9116,7257.786,112,3,4,0,,FC4
ORD01236,24-Mar-2023,CUST1178,South,Small Business,PROD328,Electronics,Mobile,3,593,0.4,1779,1067.4,1194.621,180,4,4,1,,FC1
ORD01237,24-Jul-2025,CUST1918,East,Small Business,PROD218,Electronics,Laptop,2,729,0.3,1458,1020.6,1059.311,187,3,4,0,,FC4
ORD01238,3-Sep-2025,CUST1999,North,Corporate,PROD491,Lifestyle,Fitness,5,3795,0.2,18975,15180,9881.948,92,5,5,0,,FC1
ORD01239,12-Jan-2024,CUST1550,South,Consumer,PROD125,Fashion,Apparel,5,1143,0.05,5715,5429.25,4386.782,181,4,3,0,,FC3
ORD01240,1-Oct-2025,CUST1732,South,Consumer,PROD424,Fashion,Apparel,2,459,0.25,918,688.5,584.2601,197,5,5,0,,FC4
ORD01241,3-Dec-2025,CUST1593,East,Small Business,PROD355,Lifestyle,Beauty,1,3807,0.1,3807,3426.3,2761.298,266,4,4,0,,FC3
ORD01242,23-Aug-2024,CUST1014,North,Small Business,PROD177,Fashion,Footwear,5,4713,0,23565,23565,12943.46,169,4,4,0,,FC3
ORD01243,17-Oct-2023,CUST1744,North,Small Business,PROD209,Lifestyle,Beauty,5,2441,0,12205,12205,7817.019,136,5,5,0,,FC1
ORD01244,27-Nov-2025,CUST1798,North,Consumer,PROD356,Fashion,Accessories,5,4434,0.05,22170,21061.5,15670.28,236,3,4,0,,FC3
ORD01245,10-May-2024,CUST1261,North,Consumer,PROD409,Lifestyle,Beauty,1,3785,0.4,3785,2271,2368.337,237,2,2,0,,FC3
ORD01246,21-Nov-2024,CUST1311,North,Consumer,PROD153,Electronics,Mobile,3,4042,0,12126,12126,7117.087,169,7,6,0,,FC1
ORD01247,5-Mar-2024,CUST1283,West,Small Business,PROD490,Lifestyle,Beauty,1,2474,0.1,2474,2226.6,1552.414,138,4,4,0,,FC3
ORD01248,24-Oct-2024,CUST1032,North,Small Business,PROD190,Electronics,Laptop,2,724,0,1448,1448,1104.982,136,4,4,1,Late Delivery,FC3
ORD01249,2-Mar-2023,CUST1369,North,Small Business,PROD471,Electronics,Mobile,2,2678,0.05,5356,5088.2,4269.872,206,5,5,0,,FC3
ORD01250,21-Apr-2024,CUST1242,North,Consumer,PROD109,Fashion,Accessories,5,2451,0.05,12255,11642.25,7500.045,75,6,6,1,Quality Issue,FC2
ORD01251,2-Aug-2025,CUST1263,West,Consumer,PROD116,Fashion,Footwear,4,1157,0,4628,4628,3497.122,196,4,3,0,,FC1
ORD01252,7-May-2024,CUST1869,East,Consumer,PROD395,Electronics,Laptop,1,1981,0,1981,1981,1175.402,101,2,2,0,,FC1
ORD01253,5-Jun-2023,CUST1166,South,Consumer,PROD115,Fashion,Apparel,1,311,0,311,311,202.4327,263,5,5,0,,FC1
ORD01254,23-Nov-2024,CUST1758,South,Consumer,PROD103,Lifestyle,Fitness,1,4157,0.5,4157,2078.5,3257.676,207,3,2,0,,FC1
ORD01255,31-Oct-2024,CUST1822,East,Consumer,PROD181,Fashion,Accessories,3,4065,0.2,12195,9756,8073.021,85,3,3,0,,FC1
ORD01256,6-Nov-2024,CUST1115,North,Small Business,PROD241,Lifestyle,Fitness,5,989,0.1,4945,4450.5,3048.454,149,6,6,0,,FC1
ORD01257,22-Apr-2023,CUST1124,North,Corporate,PROD106,Fashion,Footwear,2,2876,0.1,5752,5176.8,4060.071,119,6,4,0,,FC4
ORD01258,14-Sep-2024,CUST1552,North,Corporate,PROD302,Lifestyle,Beauty,4,2354,0.2,9416,7532.8,5200.832,250,6,6,0,,FC2
ORD01259,25-Jan-2025,CUST1384,South,Corporate,PROD152,Lifestyle,Beauty,1,3454,0,3454,3454,2139.991,241,5,5,1,Quality Issue,FC1
ORD01260,25-Apr-2024,CUST1097,West,Corporate,PROD186,Fashion,Accessories,2,300,0.25,600,450,314.5269,286,5,5,0,,FC1
ORD01261,17-Jun-2024,CUST1095,North,Consumer,PROD360,Fashion,Footwear,1,3637,0.1,3637,3273.3,2157.854,111,4,4,0,,FC4
ORD01262,26-Aug-2024,CUST1692,South,Small Business,PROD120,Lifestyle,Beauty,3,2449,0.05,7347,6979.65,4492.414,103,4,3,0,,FC2
ORD01263,28-Jan-2025,CUST1166,North,Small Business,PROD387,Fashion,Accessories,2,542,0.25,1084,813,596.2398,208,3,3,0,,FC4
ORD01264,11-Feb-2025,CUST1638,North,Small Business,PROD148,Fashion,Accessories,1,1255,0.15,1255,1066.75,703.584,292,2,2,0,,FC4
ORD01265,5-Apr-2023,CUST1435,South,Small Business,PROD107,Fashion,Apparel,3,979,0,2937,2937,1606.125,215,4,3,0,,FC1
ORD01266,4-Feb-2023,CUST1418,West,Consumer,PROD150,Lifestyle,Home Decor,3,876,0.05,2628,2496.6,2060.227,74,2,2,0,,FC3
ORD01267,20-Mar-2023,CUST1003,West,Consumer,PROD165,Lifestyle,Fitness,4,1104,0,4416,4416,3013.967,149,5,6,0,,FC4
ORD01268,16-Nov-2025,CUST1676,East,Small Business,PROD310,Electronics,Mobile,3,3846,0.4,11538,6922.8,7011.049,297,6,6,0,,FC3
ORD01269,14-Sep-2023,CUST1856,East,Small Business,PROD152,Electronics,Mobile,4,4333,0.2,17332,13865.6,10024.31,102,6,5,0,,FC1
ORD01270,8-Feb-2025,CUST1973,North,Corporate,PROD471,Electronics,Mobile,3,3522,0.05,10566,10037.7,6548.192,56,4,4,0,,FC2
ORD01271,20-Oct-2023,CUST1091,North,Corporate,PROD263,Fashion,Footwear,5,3192,0,15960,15960,8027.304,247,6,6,0,,FC1
ORD01272,18-Sep-2023,CUST1902,East,Corporate,PROD190,Fashion,Accessories,3,1861,0.25,5583,4187.25,2804.987,115,6,5,0,,FC4
ORD01273,16-Jun-2023,CUST1027,North,Small Business,PROD106,Electronics,Laptop,5,3212,0.25,16060,12045,11530.62,227,2,2,0,,FC4
ORD01274,27-Dec-2023,CUST1137,South,Small Business,PROD498,Fashion,Footwear,5,1888,0.15,9440,8024,5228.081,192,4,3,0,,FC3
ORD01275,4-Apr-2025,CUST1767,West,Corporate,PROD226,Fashion,Accessories,3,2217,0.2,6651,5320.8,3670.409,291,4,4,1,Damaged,FC3
ORD01276,11-Apr-2025,CUST1881,North,Consumer,PROD462,Fashion,Accessories,2,1834,0,3668,3668,1850.744,213,2,3,0,,FC3
ORD01277,4-Nov-2023,CUST1294,North,Corporate,PROD495,Fashion,Footwear,5,3333,0.4,16665,9999,9914.714,167,2,2,0,,FC1
ORD01278,9-Jun-2025,CUST1035,North,Consumer,PROD378,Electronics,Laptop,2,2553,0.05,5106,4850.7,3635.31,132,7,4,0,,FC1
ORD01279,4-Feb-2024,CUST1562,South,Corporate,PROD419,Fashion,Footwear,1,2155,0,2155,2155,1640.894,245,5,5,0,,FC3
ORD01280,4-Apr-2024,CUST1650,East,Consumer,PROD186,Fashion,Accessories,2,3226,0.1,6452,5806.8,4370.032,181,2,2,0,,FC4
ORD01281,22-Apr-2023,CUST1218,West,Consumer,PROD104,Lifestyle,Fitness,1,4813,0,4813,4813,3440.144,130,3,3,0,,FC4
ORD01282,22-Dec-2023,CUST1674,South,Small Business,PROD431,Fashion,Footwear,3,1147,0.2,3441,2752.8,1959.392,198,5,5,0,,FC4
ORD01283,23-Jul-2024,CUST1480,East,Small Business,PROD364,Lifestyle,Beauty,5,4289,0,21445,21445,17133.41,189,4,2,0,,FC2
ORD01284,4-Feb-2025,CUST1741,South,Consumer,PROD125,Lifestyle,Beauty,4,4714,0.2,18856,15084.8,10973.45,182,6,5,0,,FC4
ORD01285,2-Jul-2023,CUST1450,North,Small Business,PROD299,Lifestyle,Beauty,5,3563,0,17815,17815,10208.92,221,5,5,1,,FC4
ORD01286,29-Oct-2024,CUST1862,North,Consumer,PROD178,Electronics,Mobile,4,2217,0.05,8868,8424.6,6816.552,85,6,5,0,,FC2
ORD01287,6-Aug-2023,CUST1087,East,Consumer,PROD436,Fashion,Accessories,5,2139,0,10695,10695,8064.457,210,5,6,0,,FC1
ORD01288,25-Apr-2024,CUST1907,West,Consumer,PROD498,Lifestyle,Fitness,4,3101,0.2,12404,9923.2,9320.384,104,4,4,0,,FC2
ORD01289,1-Jan-2025,CUST1965,East,Consumer,PROD334,Electronics,Mobile,3,3407,0,10221,10221,6381.41,68,4,4,0,,FC1
ORD01290,26-May-2024,CUST1650,East,Consumer,PROD233,Lifestyle,Beauty,2,2952,0,5904,5904,3532.343,136,3,3,0,,FC2
ORD01291,1-Nov-2025,CUST1189,West,Consumer,PROD447,Electronics,Laptop,1,2639,0,2639,2639,1504.309,217,3,3,0,,FC1
ORD01292,19-Nov-2023,CUST1859,North,Consumer,PROD451,Lifestyle,Fitness,3,4445,0,13335,13335,7474.879,222,2,3,0,,FC1
ORD01293,28-Jun-2023,CUST1360,South,Small Business,PROD377,Lifestyle,Beauty,1,368,0.05,368,349.6,255.9249,248,6,5,1,Size Issue,FC3
ORD01294,18-Aug-2023,CUST1252,West,Small Business,PROD130,Electronics,Laptop,3,4236,0.4,12708,7624.8,8904.317,70,3,4,0,,FC1
ORD01295,7-Apr-2024,CUST1439,East,Corporate,PROD339,Electronics,Laptop,5,3503,0.15,17515,14887.75,10941.94,238,4,4,0,,FC3
ORD01296,29-Mar-2023,CUST1501,West,Consumer,PROD411,Lifestyle,Home Decor,5,586,0.1,2930,2637,1610.244,121,6,5,0,,FC3
ORD01297,27-Mar-2025,CUST1352,West,Corporate,PROD456,Fashion,Accessories,5,1502,0.05,7510,7134.5,4819.317,147,5,6,0,,FC4
ORD01298,22-Mar-2024,CUST1523,West,Small Business,PROD397,Lifestyle,Home Decor,2,3019,0,6038,6038,4132.369,191,4,4,0,,FC2
ORD01299,28-Jun-2024,CUST1012,South,Corporate,PROD491,Lifestyle,Fitness,2,2493,0,4986,4986,2954.289,75,3,2,0,,FC2
ORD01300,16-Apr-2023,CUST1312,South,Small Business,PROD380,Electronics,Audio,2,3884,0,7768,7768,5588.567,79,5,5,0,,FC3
ORD01301,24-Oct-2023,CUST1038,West,Small Business,PROD123,Lifestyle,Beauty,3,4635,0.1,13905,12514.5,10739.05,265,7,6,0,,FC4
ORD01302,24-Aug-2024,CUST1944,West,Consumer,PROD410,Electronics,Mobile,4,4224,0.05,16896,16051.2,8700.664,187,6,6,0,,FC3
ORD01303,30-Aug-2023,CUST1437,East,Small Business,PROD423,Fashion,Apparel,5,1164,0.25,5820,4365,3471.66,293,4,2,0,,FC4
ORD01304,4-Oct-2024,CUST1883,West,Consumer,PROD181,Electronics,Mobile,2,616,0.3,1232,862.4,852.4128,65,4,4,0,,FC4
ORD01305,19-Feb-2023,CUST1811,West,Consumer,PROD494,Electronics,Mobile,4,4690,0.05,18760,17822,13293.81,239,5,3,1,Late Delivery,FC1
ORD01306,20-Jan-2024,CUST1236,West,Corporate,PROD132,Electronics,Mobile,5,2626,0.1,13130,11817,9744.296,220,8,6,1,Quality Issue,FC4
ORD01307,22-Jul-2024,CUST1992,South,Corporate,PROD130,Fashion,Accessories,2,3545,0.15,7090,6026.5,4786.319,179,4,4,0,,FC4
ORD01308,20-May-2025,CUST1134,East,Small Business,PROD119,Lifestyle,Home Decor,4,532,0.1,2128,1915.2,1213.589,218,3,3,0,,FC4
ORD01309,1-Feb-2025,CUST1982,East,Corporate,PROD483,Fashion,Accessories,5,4191,0.1,20955,18859.5,15861.43,297,3,3,1,Quality Issue,FC3
ORD01310,1-Dec-2023,CUST1146,East,Consumer,PROD214,Fashion,Accessories,4,910,0.3,3640,2548,2130.291,162,6,4,0,,FC3
ORD01311,20-Aug-2025,CUST1102,North,Small Business,PROD342,Lifestyle,Beauty,2,883,0.25,1766,1324.5,1032.574,163,4,3,0,,FC3
ORD01312,6-Jun-2025,CUST1194,South,Small Business,PROD357,Lifestyle,Fitness,4,3295,0,13180,13180,6866.919,132,5,2,0,,FC2
ORD01313,20-Jul-2025,CUST1592,West,Small Business,PROD429,Lifestyle,Home Decor,3,2209,0.25,6627,4970.25,5060.07,105,8,6,0,,FC1
ORD01314,19-Mar-2025,CUST1265,South,Small Business,PROD121,Lifestyle,Fitness,2,462,0.1,924,831.6,526.7295,87,6,6,0,,FC4
ORD01315,20-Jul-2025,CUST1565,South,Consumer,PROD258,Lifestyle,Fitness,4,4523,0.3,18092,12664.4,12477.76,86,8,6,0,,FC4
ORD01316,8-Sep-2023,CUST1542,West,Corporate,PROD289,Electronics,Audio,2,289,0.15,578,491.3,448.5706,168,3,3,0,,FC2
ORD01317,8-Nov-2024,CUST1489,East,Corporate,PROD424,Electronics,Mobile,4,718,0.25,2872,2154,1947.339,283,3,3,0,,FC4
ORD01318,28-Feb-2023,CUST1466,West,Consumer,PROD219,Electronics,Audio,3,1207,0,3621,3621,2793.513,226,3,3,0,,FC4
ORD01319,26-Jan-2025,CUST1059,East,Consumer,PROD318,Lifestyle,Home Decor,1,3952,0,3952,3952,2997.393,197,6,5,0,,FC3
ORD01320,13-Oct-2025,CUST1886,North,Corporate,PROD188,Electronics,Audio,5,1053,0.2,5265,4212,3484.41,61,6,4,0,,FC1
ORD01321,10-Jun-2025,CUST1327,North,Corporate,PROD399,Fashion,Apparel,3,4918,0.05,14754,14016.3,8330.451,280,4,2,0,,FC2
ORD01322,1-May-2023,CUST1750,South,Consumer,PROD191,Lifestyle,Fitness,4,2058,0.05,8232,7820.4,4124.901,167,3,2,0,,FC1
ORD01323,16-Mar-2023,CUST1086,East,Consumer,PROD492,Lifestyle,Home Decor,4,2817,0.3,11268,7887.6,6458.694,190,4,4,0,,FC4
ORD01324,6-Feb-2025,CUST1048,East,Consumer,PROD264,Fashion,Apparel,3,2906,0.25,8718,6538.5,5295.022,92,3,3,0,,FC4
ORD01325,20-Dec-2023,CUST1811,West,Small Business,PROD490,Electronics,Mobile,1,1360,0,1360,1360,1053.67,261,1,2,0,,FC1
